Country Name,Country Code,Indicator Name,Indicator Code,variable,value
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1991,3378882353
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1991,8641481700
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1992,958463184.4
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1992,
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1992,8307810974
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1992,652174990.8
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1992,1210013652
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1992,4.72396E+11
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1992,54239171888
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1992,2.28789E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1992,1272577456
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1992,499281481.5
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1992,3.24884E+11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1992,1.95078E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1992,4991350458
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1992,1083037671
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1992,2.34782E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1992,1695315306
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1992,2240264712
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1992,31708874594
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1992,10350515464
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1992,4751063830
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1992,3109000000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1992,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1992,17037037037
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1992,518239100
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1992,1679900000
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1992,5643893347
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1992,4.00599E+11
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1992,1957000000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1992,4183548189
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1992,250794359.6
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1992,4146513722
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1992,1411917558
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1992,5.92388E+11
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1992,2.59649E+11
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1992,2.71814E+11
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1992,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1992,45964327559
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1992,4.26916E+11
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1992,11152971316
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1992,11396310990
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1992,8227343907
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1992,2933222714
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1992,58418985443
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1992,457388578.9
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1992,357160985.3
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1992,8528593421
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1992,17570523339
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1992,22085858243
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1992,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1992,6912150456
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1992,34805013230
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1992,2.13157E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1992,478058304.9
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1992,234058259.3
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1992,1.52916E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1992,11356271339
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1992,48003298223
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1992,8.06166E+11
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1992,2.11522E+12
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1992,5.84284E+12
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1992,8.03992E+11
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1992,9.79098E+12
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1992,18094238119
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1992,41855986519
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1992,6.74049E+12
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1992,477101651.6
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1992,6.30916E+11
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1992,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1992,10492993078
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1992,7.40112E+12
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1992,2.67276E+11
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1992,1.12533E+11
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1992,1531803061
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.40147E+12
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1992,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1992,178100000
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1992,5592390849
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1992,1.17966E+12
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1992,3690328964
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1992,6413901602
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1992,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1992,3284625277
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1992,714255460.5
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1992,226313443.7
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1992,134707184.4
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1992,1.16225E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1992,310160444.4
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1992,1037921837
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1992,10440842165
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1992,373573141.5
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1992,2.15743E+13
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1992,1.04272E+11
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1992,4943700431
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1992,1.29311E+11
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1992,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1992,2257121668
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1992,38730585922
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1992,3.71487E+12
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1992,4.04811E+12
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1992,3.35598E+11
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1992,1.46936E+11
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1992,1.28027E+11
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1992,1.8736E+11
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1992,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1992,2.88208E+11
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1992,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1992,55985504489
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1992,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1992,
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1992,7091625416
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1992,75870773860
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.32016E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1992,3530892749
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1992,5311329067
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1992,3.90881E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1992,24906939560
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1992,8209129172
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1992,2316562500
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1992,47737955.35
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1992,242137037
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1992,3.55525E+11
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1992,19858555215
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1992,1.25177E+12
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1992,1127806945
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1992,5843579161
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1992,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1992,33881392045
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1992,674074074.1
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1992,1.37123E+12
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1992,1.49831E+11
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1992,96329680353
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1992,1631197909
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1992,9703011636
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1992,8.37906E+11
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1992,3.86238E+12
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1992,831033941.1
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1992,2.09066E+12
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1992,16065740276
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1992,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1992,4879018602
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1992,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1992,33711069431
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1992,2737067002
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1992,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1992,3714967007
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1992,284853358.6
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1992,6.04042E+11
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1992,3.63158E+11
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1992,91063000
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1992,3.76938E+12
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1992,2436849342
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1992,2830673389
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1992,3021910217
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1992,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1992,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1992,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1992,1317611864
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1992,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1992,2588625093
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1992,2164292208
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1992,3224267548
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1992,1799517082
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1992,59167550163
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1992,7.11439E+12
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1992,3424733520
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1992,2923764926
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1992,3386232592
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1992,47794925815
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1992,1792800000
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1992,3.62963E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1992,1.30838E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1992,3401211581
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1992,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1992,41649829860
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1992,2.13693E+13
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1992,12452275683
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1992,61461105759
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1992,48884606848
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1992,8042337700
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1992,35966302303
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1992,52976344929
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1992,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1992,4377980510
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1992,94337050693
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1992,1.78566E+11
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1992,34630430000
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1992,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1992,1.07592E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1992,7157424031
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1992,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1992,2732727733
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1992,2.07959E+13
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1992,3558215110
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1992,7646153984
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1992,25121666667
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1992,4.60291E+11
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1992,2029026704
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1992,3.84744E+11
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1992,1.37088E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1992,7034219713
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1992,7602005274
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1992,52130263966
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1992,260578532.2
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1992,679997997.6
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1992,5813399300
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1992,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1992,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1992,3.3682E+11
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1992,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1992,3.40484E+11
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1992,81459878590
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1992,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1992,404600000
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1992,15495514297
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1992,13101055425
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1992,2.84321E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1992,1284766234
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1992,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1992,433667193.8
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1992,13253565899
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1992,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1992,1881847677
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1992,8.04509E+11
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1992,9.44231E+11
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1992,1692959110
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.11453E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1992,1909246641
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1992,3200539816
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1992,1.30275E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1992,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1992,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1992,137066290.6
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1992,3.84744E+11
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1992,3.40484E+11
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1992,5439552941
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1992,15497286296
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1992,1.58459E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1992,9742949.471
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1992,4601413264
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1992,2857457860
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1992,73942235330
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1992,2.9304E+12
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1992,12878199881
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1992,6.52033E+12
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1992,12941297376
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1992,277954111.1
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1992,60401798246
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1992,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1992,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1992,9866990236
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1992,209088824.6
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1992,2.54532E+13
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1992,132303041.4
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1992,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1992,6463649985
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1992,1.34545E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1992,3181921788
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1992,6751472200
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1993,1082979721
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1993,
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1993,5768720422
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1993,1185315468
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1993,1007025755
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1993,4.7775E+11
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1993,55625170253
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1993,2.36742E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1993,1201313201
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1993,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1993,535174074.1
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1993,3.11549E+11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1993,1.9038E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1993,3970953396
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1993,938632612
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1993,2.24722E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1993,2274557914
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1993,2332018011
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1993,33166519418
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1993,10829710145
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1993,5200265957
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1993,3092000000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1993,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1993,16280991736
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1993,559858250
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1993,1820359900
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1993,5734676561
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1993,4.37799E+11
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1993,2063342117
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1993,4105706152
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1993,235239570.4
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1993,4160086253
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1993,1278781167
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1993,5.77171E+11
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1993,2.73158E+11
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1993,2.64353E+11
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1993,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1993,49297773130
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1993,4.44731E+11
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1993,11045759469
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1993,15498179313
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1993,10706259937
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1993,1918970032
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1993,66446804803
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1993,452881443.1
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1993,490417389.7
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1993,9537297723
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1993,18998044580
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1993,22367254865
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1993,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1993,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1993,6590291048
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1993,40866748705
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1993,2.07132E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1993,466048469.2
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1993,245527592.6
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1993,1.43196E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1993,13081042396
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1993,49946455211
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1993,8.8505E+11
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1993,2.31649E+12
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1993,6.53503E+12
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1993,7.88208E+11
